summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,time_first_observed,violation_county,violation_in_front_of_or_opposite,house_number,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_post_code,violation_description,no_standing_or_stopping_violation,hydrant_violation,double_parking_violation,vehicle_color_standard,borough,hour,day_of_week,year,month,restriction_start_hour,month_name
9114874787,KYX6063,NY,PAS,2024-06-26,38,SUBN,BMW,T,57790,54580,44790,20241006,109.0,109,109,368595,T401,H,0907P,,Q,F,136-08,NORTHERN BLVD,,0.0,408.0,H1,,YYYYYY,0800A,1000P,WHITE,,2023.0,443333,0.0,1.0,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Queens,9.0,Wednesday,2024,6,8.0,June
9137107926,BRU8757,NY,PAS,2024-07-15,71,4DSD,HONDA,T,22130,0,0,20240922,113.0,113,113,370869,T402,R,0509P,,Q,I,S,134TH AVE,20ft W/of 151st Pl,0.0,408.0,J6,,YYYYYYY,,,GY,,2011.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,GREY,Queens,5.0,Monday,2024,7,,July
5135559310,MHV6811,PA,PAS,2024-06-30,7,SW,TESLA,V,0,0,0,0,,0,0,0,,,1228A,,BK,,,FLATBUSH AVE (N/B) @,GLENWOOD RD,0.0,1111.0,D,T,,,,,,2021.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,,Brooklyn,12.0,Sunday,2024,6,,June
4906995822,KEW8150,NY,PAS,2024-07-12,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0804P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,GY,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Bronx,8.0,Friday,2024,7,,July
2019134056,MKR7726,PA,PAS,2024-07-16,21,4DSD,HONDA,S,8790,13490,13740,0,108.0,108,0,0,QW02,,0929A,00000,Qns,O,64-12,37 AVENUE,,0.0,408.0,d1,,Y,0900A,1030A,BL,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,BLACK,Queens,9.0,Tuesday,2024,7,9.0,July
4908943941,D45UAL,NJ,PAS,2024-07-21,36,SPOR,AUDI,V,0,0,0,0,,0,0,0,,,1251P,,MN,,,SB WEST END AVE @ W,70TH ST,0.0,1180.0,B,T,,,,,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Manhattan,12.0,Sunday,2024,7,,July
9139990862,GPC3914,NY,PAS,2024-06-27,31,SUBN,INFIN,T,30790,13610,25990,20240608,1.0,1,1,363137,T105,I,0443P,,NY,F,99,SPRING ST,,0.0,408.0,L3,,YYYYY,0800A,0600P,BL,,2011.0,,0.0,46.0,31-NO STAND (COM. MTR. ZONE),,,,BLACK,Manhattan,4.0,Thursday,2024,6,8.0,June
9139151232,903813T,NJ,PAS,2024-07-18,76,4DSD,HONDA,T,8790,18840,66890,88888888,115.0,115,115,378281,T401,N,0455P,,Q,O,95-10,37TH AVE,,0.0,408.0,J9,,YYYYYYY,,,WHITE,,0.0,,0.0,,76-COVERED VIN,,,,WHITE,Queens,4.0,Thursday,2024,7,,July
9142032209,LAB5321,NY,OMS,2024-07-16,71,SUBN,TOYOT,T,59990,14740,14810,20240930,112.0,112,112,373276,T402,E,0131P,,Q,O,107-06,QUEENS BLVD,,0.0,408.0,J6,,YYYYYYY,,,GY,,2023.0,,0.0,7.0,71A-INSP STICKER EXPIRED (NYS),,,,GREY,Queens,1.0,Tuesday,2024,7,,July
4906390560,LKP9936,NY,PAS,2024-07-06,36,2DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0403P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0.0,1180.0,B,T,,,,WH,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,4.0,Saturday,2024,7,,July
9142706490,3539739,IN,PAS,2024-07-18,47,DELV,FRUEH,T,10610,34210,34230,88888888,13.0,13,13,377470,T102,P,0234P,,NY,F,214,7TH AVE,,0.0,408.0,L2,,YYYYYY,0700A,0700P,BLACK,,0.0,,0.0,99.0,47-DOUBLE PKG-MIDTOWN(COM VEH),,,,BLACK,Manhattan,2.0,Thursday,2024,7,7.0,July
9047981169,04532RF,MI,PAS,2024-07-22,21,SUBN,KIA,T,73690,26630,55330,20248888,67.0,67,67,378199,T302,U,0940A,,K,O,702,ROGERS AVE,,0.0,408.0,D1,,Y  Y,0900A,1030A,GREY,,0.0,,0.0,61.0,21-NO PARKING (STREET CLEAN),,,,GREY,Brooklyn,9.0,Monday,2024,7,9.0,July
9118739313,FFE8355,NY,PAS,2024-07-09,38,SUBN,TOYOT,T,13610,36610,36630,20241019,30.0,30,30,373193,T103,H,1039A,,NY,F,3487,BROADWAY,,0.0,408.0,H1,,YYYYYY,0900A,0700P,RED,,2010.0,112314,0.0,3.0,38-FAILURE TO DSPLAY METER REC,,,,RED,Manhattan,10.0,Tuesday,2024,7,9.0,July
4906534132,HZR7816,NY,PAS,2024-07-08,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,0922A,,MN,,,NB BROADWAY @ 9TH AV,E,0.0,1180.0,B,T,,,,RD,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Manhattan,9.0,Monday,2024,7,,July
9139839930,BLUESUN,NY,SRF,2024-07-17,21,SUBN,SUBAR,T,32530,55430,58330,20240809,90.0,90,90,375305,T301,I,0857A,,K,F,101,DEVOE ST,,0.0,408.0,D1,,Y,0830A,1000A,GY,,2015.0,,0.0,15.0,21-NO PARKING (STREET CLEAN),,,,GREY,Brooklyn,8.0,Wednesday,2024,7,8.0,July
9140776177,R17MHF,NJ,PAS,2024-07-04,14,4DSD,LEXUS,T,45210,0,0,88888888,1.0,1,1,366444,T105,N,0120P,,NY,I,S,W THAMES ST,165ft W/of South End,0.0,408.0,C,,YYYYYYY,,,BLUE,,0.0,,0.0,,14-NO STANDING,,,,BLUE,Manhattan,1.0,Thursday,2024,7,,July
4904886124,LAB6973,NY,PAS,2024-06-29,36,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0348P,,QN,,,NB DUNKIRK AVE @ SUL,LIVAN RD,0.0,1180.0,B,T,,,,BK,,2010.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,3.0,Saturday,2024,6,,June
9136562804,TNF9615,VA,PAS,2024-07-18,21,4DSD,NISSA,T,18530,38830,69430,20250988,83.0,83,83,376215,T301,G,0850A,,K,F,39,BEAVER ST,,0.0,408.0,D1,,Y Y,0800A,0930A,BLACK,,0.0,,0.0,10.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,8.0,Thursday,2024,7,8.0,July
9136509607,T106733C,NY,OMT,2024-07-11,21,SUBN,TOYOT,T,6680,8730,8780,20250531,66.0,66,66,377472,T302,P,0959A,,K,F,4302,16TH AVE,,0.0,408.0,D1,,Y,0930A,1100A,GY,,2022.0,,0.0,1.0,21-NO PARKING (STREET CLEAN),,,,GREY,Brooklyn,9.0,Thursday,2024,7,9.0,July
4908689600,KLV7567,NY,PAS,2024-07-19,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0253A,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0.0,1180.0,B,T,,,,RD,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,RED,Queens,2.0,Friday,2024,7,,July
9139302118,JPF5937,NY,PAS,2024-07-10,70,SUBN,FORD,T,14080,38240,38250,20240614,69.0,69,69,357691,T302,U,0856A,,K,F,10711,AVENUE J,,0.0,408.0,J3,,YYYYYYY,,,WH,,2006.0,,0.0,39.0,70A-REG. STICKER EXPIRED (NYS),,,,WHITE,Brooklyn,8.0,Wednesday,2024,7,,July
9139614669,83462MC,NY,COM,2024-07-24,74,VAN,FORD,T,15650,17600,37745,20241130,123.0,123,123,363921,T303,N,0310P,,R,F,5960,AMBOY RD,,0.0,408.0,J2,,YYYYYYY,,,WHITE,,2012.0,,0.0,,74A-IMPROPERLY DISPLAYED PLATE,,,,WHITE,Staten Island,3.0,Wednesday,2024,7,,July
4904208936,LEK7688,NY,PAS,2024-06-25,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0238P,,BX,,,NB BRONX RIVER AVE @,E 174TH ST,0.0,1180.0,B,T,,,,BL,,2009.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,2.0,Tuesday,2024,6,,June
2019109451,KFT6630,NY,PAS,2024-07-20,21,SUBN,ME/BE,S,29620,38320,20420,20240824,45.0,45,0,0,BX10,,0838A,00000,Bronx,F,3116,EAST TREMONT AVENUE,,0.0,408.0,d1,,,0830A,0900A,WH,,2020.0,,0.0,,NO PARKING STREET CLEANING,,,,WHITE,Other,8.0,Saturday,2024,7,8.0,July
4908215674,RXXXX,NY,SRF,2024-07-19,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1240P,,QN,,,SB 155TH ST @ 124TH,AVE,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,12.0,Friday,2024,7,,July
4906953864,LGS6378,NY,PAS,2024-07-12,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,1009A,,BK,,,EB SHORE PKWY @ OCEA,N PKWY,0.0,1180.0,B,T,,,,WH,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Brooklyn,10.0,Friday,2024,7,,July
9136911768,2923786,IN,PAS,2024-06-26,47,DELV,FRUEH,T,10110,17510,17530,20248888,13.0,13,13,355675,T102,C,0909A,,NY,F,462,2ND AVE,,0.0,408.0,L2,,YYYYYY,0700A,0700P,WHITE,,0.0,,0.0,9.0,47-DOUBLE PKG-MIDTOWN(COM VEH),,,,WHITE,Manhattan,9.0,Wednesday,2024,6,7.0,June
5135372313,C77UPJ,NJ,PAS,2024-06-22,7,HATC,HONDA,V,0,0,0,0,,0,0,0,,,0423P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0.0,1111.0,D,T,,,,,,2009.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,,Queens,4.0,Saturday,2024,6,,June
9142043931,ZTY8607,PA,PAS,2024-07-12,21,PICK,HONDA,T,36190,58190,68390,88888888,104.0,104,104,361883,T402,N,0939A,,Q,F,1868,BLEECKER ST,,0.0,408.0,D1,,Y  Y,0930A,1100A,WHITE,,0.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,WHITE,Queens,9.0,Friday,2024,7,9.0,July
4037771676,Y204515C,NY,OMT,2024-06-28,5,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,0403P,,MN,,,EB W 14TH STREET @ 5,TH AVE,0.0,1111.0,C,T,,,,YW,,2020.0,,0.0,,BUS LANE VIOLATION,,,,YELLOW,Manhattan,4.0,Friday,2024,6,,June
9136190731,BLANKPLATE,99,999,2024-06-26,74,SUBN,BMW,T,11420,26940,29620,88888888,48.0,48,48,366531,T201,F,1225P,,BX,F,1887,BATHGATE AVE,,0.0,408.0,J2,,YYYYYYY,,,BLACK,,0.0,,0.0,20.0,74-MISSING DISPLAY PLATE,,,,BLACK,Bronx,12.0,Wednesday,2024,6,,June
9141681071,716381E,MT,PAS,2024-07-08,20,2DSD,PORSC,T,6080,9080,9130,20248888,66.0,66,66,357334,T302,A,1223P,,K,F,5015,10TH AVE,,0.0,408.0,D,,YYYYYYY,,,BLUE,,0.0,,0.0,24.0,20A-NO PARKING (NON-COM),,,,BLUE,Brooklyn,12.0,Monday,2024,7,,July
4037664094,LHP1377,NY,PAS,2024-06-24,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0758A,,BK,,,SB NOSTRAND AVE @ LI,NDEN BLVD,0.0,1111.0,C,T,,,,BK,,2014.0,,0.0,,BUS LANE VIOLATION,,,,BLACK,Brooklyn,7.0,Monday,2024,6,,June
9143406154,8VMG842,CA,PAS,2024-07-22,38,SUBN,CHEVR,T,21740,34010,23790,20248888,6.0,6,6,371240,T102,T,0811A,,NY,F,109,GREENWICH AVE,,0.0,408.0,H1,,YYYYYY,0800A,0600P,WHITE,,0.0,103379,0.0,17.0,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Manhattan,8.0,Monday,2024,7,8.0,July
2001411637,GUV1523,NY,PAS,2024-07-05,21,4DSD,HONDA,S,6330,5780,5880,20250119,78.0,78,0,534115,KSBO,,1222P,00000,Kings,O,420,12 STREET,,0.0,408.0,d1,,Y,1130A,0100P,GY,,2007.0,,0.0,,NO PARKING STREET CLEANING,,,,GREY,Brooklyn,12.0,Friday,2024,7,11.0,July
2019212523,U521617,TN,PAS,2024-07-26,80,TRLR,GREAT,S,29830,46655,23490,0,76.0,76,0,0,EPIU,,0804P,00000,Kings,O,688,COURT STREET,,0.0,408.0,n8,,,,,GY,,0.0,,0.0,,MISSING EQUIPMENT,,,,GREY,Brooklyn,8.0,Friday,2024,7,,July
4908360789,LFM7886,NY,PAS,2024-07-21,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0637A,,QN,,,NB BROOKVILLE BLVD @,135TH AVE,0.0,1180.0,B,T,,,,WH,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,6.0,Sunday,2024,7,,July
4906930207,L55RXC,NJ,PAS,2024-07-11,36,SPOR,FORD,V,0,0,0,0,,0,0,0,,,1158P,,BK,,,EB FLUSHING AVE @ NO,STRAND AVE,0.0,1180.0,B,T,,,,,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,11.0,Thursday,2024,7,,July
9134396925,65747ND,NY,COM,2024-06-29,84,VAN,MACK,T,21240,40404,40404,20250630,6.0,6,6,371235,T102,L,0518P,,NY,F,720,GANSEVOORT ST,,0.0,408.0,K7,,YYYYYYY,,,WH,,2023.0,,0.0,99.0,84-PLATFORM LIFTS IN LOW POSIT,,,,WHITE,Manhattan,5.0,Saturday,2024,6,,June
4038106020,KBC5858,NY,PAS,2024-07-16,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0553P,,MN,,,EB WASHINGTON BRIDGE,@ HARLEM RIVER DRIV,0.0,1111.0,C,T,,,,BK,,2021.0,,0.0,,BUS LANE VIOLATION,,,,BLACK,Manhattan,5.0,Tuesday,2024,7,,July
4906995391,HLB6797,NY,PAS,2024-07-12,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0756P,,BK,,,NB KINGS HWY @ TILDE,N AVE,0.0,1180.0,B,T,,,,BL,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,7.0,Friday,2024,7,,July
9137023627,KDW2867,NY,PAS,2024-07-04,70,4DSD,HONDA,T,62420,73420,35720,20240629,43.0,43,43,373642,T201,H,0801A,,BX,O,1120,ROSEDALE AVE,,0.0,408.0,J3,,YYYYYYY,,,WH,,2017.0,,0.0,1.0,70A-REG. STICKER EXPIRED (NYS),,,,WHITE,Bronx,8.0,Thursday,2024,7,,July
9128959401,S78UGP,NJ,PAS,2024-07-02,38,PICK,FORD,T,14920,75122,71620,88888888,50.0,50,50,363944,T201,X,1020A,,BX,O,5905,BROADWAY,,0.0,408.0,H1,,YYYYY,0800A,1000P,BLUE,,0.0,205579,0.0,,38-FAILURE TO DSPLAY METER REC,,,,BLUE,Bronx,10.0,Tuesday,2024,7,8.0,July
9139936843,64477NE,NY,COM,2024-07-12,69,REFG,ISUZU,T,34270,13610,10510,20241231,13.0,13,13,363581,T102,K,1007A,,NY,F,9,W 25TH ST,,0.0,408.0,H1,,YYYYY,0800A,0700P,WH,,2023.0,105536,0.0,5.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,10.0,Friday,2024,7,8.0,July
9144086337,HYA6620,NY,PAS,2024-07-19,21,4DSD,TOYOT,T,87630,23930,92670,20260314,90.0,90,90,355710,T802,B,0044A,,K,F,210,VARET ST,,0.0,408.0,D1,,Y  Y,1200A,0300A,GY,,2004.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,GREY,Brooklyn,0.0,Friday,2024,7,12.0,July
9141592372,16534NA,NY,COM,2024-07-15,69,VAN,FORD,T,17910,0,0,20241031,17.0,17,17,351949,T106,J,0720A,,NY,I,N,E 46TH ST,64ft E/of Lexington,0.0,408.0,H1,,YYYYY,0700A,0600P,WH,,2020.0,104968,0.0,27.0,69-FAIL TO DSP PRKING MTR RCPT,,,,WHITE,Manhattan,7.0,Monday,2024,7,7.0,July
4908118140,JPF6988,NY,PAS,2024-07-18,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0837P,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0.0,1180.0,B,T,,,,BK,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,8.0,Thursday,2024,7,,July
2019083310,XMZ1513,NY,SRF,2024-07-22,21,SUBN,BMW,S,16230,19030,15780,20260708,62.0,62,0,670275,KS11,,1140A,00000,Kings,F,158,BAY 14 STREET,,0.0,408.0,d1,,Y,1130A,0100P,BR,,2022.0,,0.0,,NO PARKING STREET CLEANING,,,,BROWN,Brooklyn,11.0,Monday,2024,7,11.0,July
4903937288,CHINOGA,CA,PAS,2024-06-23,36,PK,GMC,V,0,0,0,0,,0,0,0,,,0544P,,BX,,,NB W FORDHAM RD @ LA,NDING RD,0.0,1180.0,B,T,,,,,,2016.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Bronx,5.0,Sunday,2024,6,,June
9136826510,TTY4908,TX,PAS,2024-07-10,38,4DSD,BMW,T,24090,18140,51090,20250288,103.0,103,103,370791,T402,B,0949A,,Q,F,90-30,161ST ST,,0.0,408.0,H1,,YYYYYY,0900A,0700P,BLACK,,0.0,410037,0.0,17.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Queens,9.0,Wednesday,2024,7,9.0,July
4907397914,LET7404,NY,PAS,2024-07-13,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1210A,,BX,,,NB BROADWAY @ W 251S,T ST,0.0,1180.0,B,T,,,,WH,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,12.0,Saturday,2024,7,,July
9133423910,GSU2317,NY,PAS,2024-06-27,21,4DSD,TOYOT,T,61490,12990,13040,20240802,112.0,112,112,374544,T402,D,0840A,,Q,O,63-20,SAUNDERS ST,,0.0,408.0,D1,,Y,0830A,1000A,BK,,2013.0,,0.0,8.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Queens,8.0,Thursday,2024,6,8.0,June
8936816317,80349MM,NY,COM,2024-07-06,14,VAN,FORD,T,34630,10910,11010,88888888,10.0,10,10,373181,MTTF,C,1143A,,NY,F,417,W 43RD ST,,0.0,408.0,C,,YYYYYY,0700A,0700P,BROWN,,2019.0,,0.0,5.0,14-NO STANDING,,,,BROWN,Manhattan,11.0,Saturday,2024,7,7.0,July
9137121467,JPG6747,NY,PAS,2024-07-02,16,SUBN,LEXUS,T,39595,6140,6190,20260301,109.0,109,109,373224,T401,V,0405P,,Q,F,15-19,COLLEGE POINT BLVD,,0.0,408.0,K2,,YYYYYY,0600A,0600P,WH,,2022.0,,0.0,9.0,16A-NO STD (COM VEH) NON-COM,,,,WHITE,Queens,4.0,Tuesday,2024,7,6.0,July
9134144146,A17UMJ,NJ,PAS,2024-07-08,38,4DSD,TESLA,T,0,0,0,88888888,70.0,70,70,372297,T302,E,0204P,,K,I,W,NOSTRAND AVE,120ft S/of Avenue H,0.0,408.0,H1,,YYYYYY,0800A,0700P,BLACK,,0.0,308435,0.0,18.0,38-FAILURE TO DSPLAY METER REC,,,,BLACK,Brooklyn,2.0,Monday,2024,7,8.0,July
4906002286,E80PFT,NJ,PAS,2024-07-06,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0800A,,BK,,,SB HAMILTON AVE @ BU,SH ST,0.0,1180.0,B,T,,,,,,2005.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,8.0,Saturday,2024,7,,July
9142635548,LBD1637,NY,PAS,2024-07-11,21,SUBN,FORD,T,7990,7790,19090,20250505,115.0,115,115,349562,T401,K,0836A,,Q,F,97-18,31ST AVE,,0.0,408.0,D1,,Y,0830A,1000A,BL,,2023.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,BLACK,Queens,8.0,Thursday,2024,7,8.0,July
4907006317,2DAX76,MA,PAS,2024-07-13,36,SPOR,FORD,V,0,0,0,0,,0,0,0,,,1227A,,QN,,,NB MERRICK BLVD @ LI,NDEN BLVD,0.0,1180.0,B,T,,,,,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Queens,12.0,Saturday,2024,7,,July
4905871384,D14HCF,NJ,PAS,2024-07-08,36,SPOR,LEXUS,V,0,0,0,0,,0,0,0,,,1157A,,ST,,,EB HYLAN BLVD @ POIL,LON AVE,0.0,1180.0,B,T,,,,,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Staten Island,11.0,Monday,2024,7,,July
9138246211,64543NA,NY,COM,2024-07-01,20,FLAT,FORD,T,34250,10410,10510,20240831,14.0,14,14,376126,T102,F,0837A,,NY,F,8,W 24TH ST,,0.0,408.0,D,,YYYYY,0800A,0400P,WH,,2019.0,,0.0,3.0,20-NO PARKING (COM PLATE),,,,WHITE,Manhattan,8.0,Monday,2024,7,8.0,July
4905347075,GSY5896,NY,PAS,2024-07-01,36,4DSD,ME/BE,V,25645,40404,40404,0,,0,0,0,,,1040P,,QN,,,SB MAIN ST @ 82ND DR,,0.0,1180.0,B,T,,,,WH,,2023.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,10.0,Monday,2024,7,,July
9140475724,KKA4843,NY,PAS,2024-06-28,21,4DSD,ACURA,T,10590,10390,10540,20250201,108.0,108,108,370799,T401,I,0847A,,Q,F,46-05,48TH AVE,,0.0,408.0,D1,,YYYYYY,0830A,0900A,BK,,2021.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,BLACK,Queens,8.0,Friday,2024,6,8.0,June
4906498103,A72SBD,NJ,PAS,2024-07-07,36,SEDA,NISSA,V,0,0,0,0,,0,0,0,,,0721P,,BK,,,NB AVE U @ PEARSON S,T,0.0,1180.0,B,T,,,,,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,7.0,Sunday,2024,7,,July
5604586146,KPD5700,NY,PAS,2024-07-09,12,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0653P,,MN,,,SB 2ND AVE @ E 93RD,St,0.0,1111.0,C,T,,,,BK,,2022.0,,0.0,,MOBILE BUS LANE VIOLATION,,,,BLACK,Manhattan,6.0,Tuesday,2024,7,,July
9132102770,JLJ3131,NY,PAS,2024-07-11,21,SUBN,FORD,T,17050,12110,12210,20250902,9.0,9,9,368486,T102,K,1113A,,NY,F,185,E 3RD ST,,0.0,408.0,D1,,Y  Y,1100A,1230A,BL,,2019.0,,0.0,11.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Manhattan,11.0,Thursday,2024,7,11.0,July
4906468524,NYCBA2,NY,ORG,2024-07-07,36,CONV,ROLLS,V,0,0,0,0,,0,0,0,,,0140P,,QN,,,EB BEACH CHANNEL DR,@ B 135TH ST,0.0,1180.0,B,T,,,,BK,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,1.0,Sunday,2024,7,,July
4908463062,G70UGF,NJ,PAS,2024-07-20,36,SEDA,ME/BE,V,0,0,0,0,,0,0,0,,,1251A,,BK,,,EB ATLANTIC AVE @ SC,HENECTADY AVE,0.0,1180.0,B,T,,,,,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,12.0,Saturday,2024,7,,July
9142203806,LAH8531,NY,PAS,2024-07-24,19,SUBN,NISSA,T,10020,27810,27840,20250529,52.0,52,52,373205,T201,F,1037A,,BX,F,3167,BAINBRIDGE AVE,,0.0,408.0,C3,,YYYYYYY,,,BL,,2012.0,,0.0,10.0,19-NO STAND (BUS STOP),,,,BLACK,Bronx,10.0,Wednesday,2024,7,,July
9140829753,XMXM43,NJ,PAS,2024-07-16,46,VAN,RAM,T,27790,18650,18670,20248888,19.0,19,19,362545,T103,L,0150P,,NY,F,983,PARK AVE,,0.0,408.0,F1,,YYYYYYY,,,WHITE,,0.0,,0.0,,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,1.0,Tuesday,2024,7,,July
9136934380,84024MK,NY,COM,2024-07-10,53,VAN,FORD,T,44890,27050,32940,88888888,1.0,1,1,370747,T105,H,0315P,,NY,O,66,W BROADWAY,,0.0,408.0,F6,,YYYYYYY,,,BROWN,,2016.0,,0.0,50.0,53-SAFETY ZONE,,,,BROWN,Manhattan,3.0,Wednesday,2024,7,,July
4907860845,LKM4243,NY,OMS,2024-07-15,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0503A,,BX,,,SB THIRD AVE @ E 137,TH ST,0.0,1180.0,B,T,,,,WH,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,5.0,Monday,2024,7,,July
4904516710,KGS5803,NY,PAS,2024-06-23,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0941A,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0.0,1180.0,B,T,,,,BL,,2006.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,9.0,Sunday,2024,6,,June
4905559613,M76KBG,NJ,PAS,2024-07-04,36,SD,MAZDA,V,0,0,0,0,,0,0,0,,,0210P,,ST,,,NB NICHOLAS AVE @ CH,ARLES AVE,0.0,1180.0,B,T,,,,,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Staten Island,2.0,Thursday,2024,7,,July
9137532900,LAV7356,NY,PAS,2024-06-27,71,SUBN,NISSA,T,33810,33985,34100,20250524,122.0,122,122,362558,T303,E,0424P,,R,F,207,HUNTER AVE,,0.0,408.0,J6,,YYYYYYY,,,BL,,2016.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,BLACK,Staten Island,4.0,Thursday,2024,6,,June
9141052626,LFX4297,NY,PAS,2024-07-09,71,4DSD,VOLKS,T,31190,36450,36470,88888888,32.0,32,32,345331,T103,A,0710A,,NY,O,486,ST NICHOLAS AVE,,0.0,408.0,J6,,YYYYYYY,,,RED,,0.0,,0.0,,71-INSP. STICKER MISSING (NYS,,,,RED,Manhattan,7.0,Tuesday,2024,7,,July
2018689680,VJP6738,VA,PAS,2024-07-05,21,2DSD,SCION,S,58330,62430,60440,0,90.0,90,0,687745,KN01,,0934A,00000,Kings,F,146,MANHATTAN AVENUE,,0.0,408.0,d1,,Y  Y,0830A,1000A,BL,,0.0,,0.0,,NO PARKING STREET CLEANING,,,,BLACK,Brooklyn,9.0,Friday,2024,7,8.0,July
